FILE,LHS_SEMIDETERMINISTIC,RHS_SEMIDETERMINISTIC,LHS_STATES,RHS_STATES,LHS_TRANS,RHS_TRANS,ALPHABET_SIZE,PAIR_REJ_ANTICHAIN,PAIR_DEL_ANTICHAIN,PAIR_LEFT_ANTICHAIN,TRANS_USED_SND_BUCHI,RESULT_STATES,ALGORITHM,RUNTIME(ms),RESULT
toy_true-unreach-call_false-termination.cil.c_Iteration6.ats,true,true,162,23,281,2892,238,935,8107,4976,2892,14376,ASCC+Antichain,251,false
toy_true-unreach-call_false-termination.cil.c_Iteration6.ats,true,true,162,23,281,2892,238,0,0,0,2892,23683,ASCC,327,false
toy_true-unreach-call_false-termination.cil.c_Iteration6.ats,true,true,162,23,281,2892,238,0,0,0,0,0,RABIT,38005,false
cstrcspn_reverse_alloca_true-termination.c.i_Iteration2.ats,true,true,23,12,27,129,35,0,0,0,126,122,NCSB+Tarjan,1,false
cstrcspn_reverse_alloca_true-termination.c.i_Iteration2.ats,true,true,23,12,27,129,35,0,11,64,126,120,ASCC+Antichain,1,false
cstrcspn_reverse_alloca_true-termination.c.i_Iteration2.ats,true,true,23,12,27,129,35,0,0,0,126,122,ASCC,0,false
cstrcspn_reverse_alloca_true-termination.c.i_Iteration2.ats,true,true,23,12,27,129,35,0,0,0,0,0,RABIT,381,false
Nested_true-termination_true-no-overflow.c_Iteration3.ats,false,true,13,3,16,26,13,0,0,0,26,34,NCSB+Tarjan,0,true
Nested_true-termination_true-no-overflow.c_Iteration3.ats,false,true,13,3,16,26,13,1,7,22,26,32,ASCC+Antichain,0,true
Nested_true-termination_true-no-overflow.c_Iteration3.ats,false,true,13,3,16,26,13,0,0,0,26,34,ASCC,0,true
Nested_true-termination_true-no-overflow.c_Iteration3.ats,false,true,13,3,16,26,13,0,0,0,0,0,RABIT,70,true
lis-alloca_true-termination.c.i_Iteration4.ats,false,true,126,6,159,134,52,0,0,0,134,262,NCSB+Tarjan,1,false
lis-alloca_true-termination.c.i_Iteration4.ats,false,true,126,6,159,134,52,0,2,167,134,238,ASCC+Antichain,1,false
lis-alloca_true-termination.c.i_Iteration4.ats,false,true,126,6,159,134,52,0,0,0,134,250,ASCC,1,false
lis-alloca_true-termination.c.i_Iteration4.ats,false,true,126,6,159,134,52,0,0,0,0,0,RABIT,466,false
s3_clnt_2_false-unreach-call_true-termination.cil.c_Iteration2.ats,false,true,332,9,512,1193,215,0,0,0,1171,3486,NCSB+Tarjan,34,false
s3_clnt_2_false-unreach-call_true-termination.cil.c_Iteration2.ats,false,true,332,9,512,1193,215,326,803,1310,1171,2515,ASCC+Antichain,26,false
s3_clnt_2_false-unreach-call_true-termination.cil.c_Iteration2.ats,false,true,332,9,512,1193,215,0,0,0,1171,2944,ASCC,28,false
s3_clnt_2_false-unreach-call_true-termination.cil.c_Iteration2.ats,false,true,332,9,512,1193,215,0,0,0,0,0,RABIT,16896,false
c.08-alloca_true-termination_true-no-overflow.c.i_Iteration3.ats,false,true,40,149,46,273,28,0,0,0,273,11495,NCSB+Tarjan,78,false
c.08-alloca_true-termination_true-no-overflow.c.i_Iteration3.ats,false,true,40,149,46,273,28,18,2121,7914,273,10224,ASCC+Antichain,398,false
c.08-alloca_true-termination_true-no-overflow.c.i_Iteration3.ats,false,true,40,149,46,273,28,0,0,0,273,11487,ASCC,76,false
c.08-alloca_true-termination_true-no-overflow.c.i_Iteration3.ats,false,true,40,149,46,273,28,0,0,0,0,0,RABIT,1618,false
PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration3.ats,false,true,46,10,67,26,10,0,0,0,26,319,NCSB+Tarjan,1,false
PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration3.ats,false,true,46,10,67,26,10,0,4,62,25,124,ASCC+Antichain,1,false
PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration3.ats,false,true,46,10,67,26,10,0,0,0,25,156,ASCC,1,false
PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration3.ats,false,true,46,10,67,26,10,0,0,0,0,0,RABIT,149,false
pals_lcr.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c_Iteration4.ats,true,true,156,7,215,711,185,0,0,0,711,1158,NCSB+Tarjan,10,true
pals_lcr.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c_Iteration4.ats,true,true,156,7,215,711,185,38,242,525,711,846,ASCC+Antichain,8,true
pals_lcr.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c_Iteration4.ats,true,true,156,7,215,711,185,0,0,0,711,1158,ASCC,10,true
pals_lcr.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c_Iteration4.ats,true,true,156,7,215,711,185,0,0,0,0,0,RABIT,166,true
pals_floodmax.5_false-unreach-call.4.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,828,7,1493,5638,1300,0,0,0,5638,5503,NCSB+Tarjan,159,true
pals_floodmax.5_false-unreach-call.4.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,828,7,1493,5638,1300,81,1102,2213,5638,3644,ASCC+Antichain,104,true
pals_floodmax.5_false-unreach-call.4.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,828,7,1493,5638,1300,0,0,0,5638,5503,ASCC,156,true
pals_floodmax.5_false-unreach-call.4.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,828,7,1493,5638,1300,0,0,0,0,0,RABIT,1959,true
AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination_true-no-overflow.c_Iteration2.ats,false,true,12,6,15,26,12,0,0,0,26,84,NCSB+Tarjan,0,true
AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination_true-no-overflow.c_Iteration2.ats,false,true,12,6,15,26,12,6,25,30,26,71,ASCC+Antichain,0,true
AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination_true-no-overflow.c_Iteration2.ats,false,true,12,6,15,26,12,0,0,0,26,84,ASCC,1,true
AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination_true-no-overflow.c_Iteration2.ats,false,true,12,6,15,26,12,0,0,0,0,0,RABIT,185,true
ComplxStruc_false-termination.c_Iteration4.ats,false,true,51,28,74,127,20,0,0,0,77,226,NCSB+Tarjan,1,false
ComplxStruc_false-termination.c_Iteration4.ats,false,true,51,28,74,127,20,0,17,76,77,160,ASCC+Antichain,1,false
ComplxStruc_false-termination.c_Iteration4.ats,false,true,51,28,74,127,20,0,0,0,77,179,ASCC,1,false
ComplxStruc_false-termination.c_Iteration4.ats,false,true,51,28,74,127,20,0,0,0,0,0,RABIT,356,false
lis-alloca_true-termination.c.i_Iteration5.ats,false,true,84,14,102,247,52,0,0,0,166,500,NCSB+Tarjan,2,false
lis-alloca_true-termination.c.i_Iteration5.ats,false,true,84,14,102,247,52,0,18,242,166,401,ASCC+Antichain,2,false
lis-alloca_true-termination.c.i_Iteration5.ats,false,true,84,14,102,247,52,0,0,0,166,465,ASCC,2,false
lis-alloca_true-termination.c.i_Iteration5.ats,false,true,84,14,102,247,52,0,0,0,0,0,RABIT,1467,false
cstrcspn_diffterm_alloca_true-termination.c.i_Iteration2.ats,true,true,23,11,27,142,35,0,0,0,139,274,NCSB+Tarjan,2,false
cstrcspn_diffterm_alloca_true-termination.c.i_Iteration2.ats,true,true,23,11,27,142,35,0,44,135,139,240,ASCC+Antichain,2,false
cstrcspn_diffterm_alloca_true-termination.c.i_Iteration2.ats,true,true,23,11,27,142,35,0,0,0,139,274,ASCC,2,false
cstrcspn_diffterm_alloca_true-termination.c.i_Iteration2.ats,true,true,23,11,27,142,35,0,0,0,0,0,RABIT,265,false
TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration2.ats,true,true,32,32,35,271,41,0,0,0,271,1167,NCSB+Tarjan,7,false
TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration2.ats,true,true,32,32,35,271,41,0,18,910,271,1011,ASCC+Antichain,8,false
TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration2.ats,true,true,32,32,35,271,41,0,0,0,271,1118,ASCC,7,false
TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration2.ats,true,true,32,32,35,271,41,0,0,0,0,0,RABIT,578,false
cstrchr_diffterm_alloca_true-termination.c.i_Iteration2.ats,true,true,13,11,14,62,24,0,0,0,62,94,NCSB+Tarjan,1,true
cstrchr_diffterm_alloca_true-termination.c.i_Iteration2.ats,true,true,13,11,14,62,24,0,51,36,62,89,ASCC+Antichain,1,true
cstrchr_diffterm_alloca_true-termination.c.i_Iteration2.ats,true,true,13,11,14,62,24,0,0,0,62,94,ASCC,0,true
cstrchr_diffterm_alloca_true-termination.c.i_Iteration2.ats,true,true,13,11,14,62,24,0,0,0,0,0,RABIT,68,true
pals_opt-floodmax.4_false-unreach-call.2.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,414,7,718,2646,579,0,0,0,2646,3565,NCSB+Tarjan,56,true
pals_opt-floodmax.4_false-unreach-call.2.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,414,7,718,2646,579,67,850,1257,2646,2286,ASCC+Antichain,38,true
pals_opt-floodmax.4_false-unreach-call.2.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,414,7,718,2646,579,0,0,0,2646,3565,ASCC,56,true
pals_opt-floodmax.4_false-unreach-call.2.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,414,7,718,2646,579,0,0,0,0,0,RABIT,490,true
pals_opt-floodmax.3_false-unreach-call.2.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,194,7,287,1036,245,0,0,0,1036,1981,NCSB+Tarjan,19,true
pals_opt-floodmax.3_false-unreach-call.2.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,194,7,287,1036,245,46,514,649,1036,1251,ASCC+Antichain,13,true
pals_opt-floodmax.3_false-unreach-call.2.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,194,7,287,1036,245,0,0,0,1036,1981,ASCC,19,true
pals_opt-floodmax.3_false-unreach-call.2.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,194,7,287,1036,245,0,0,0,0,0,RABIT,177,true
Flip2_false-termination_true-no-overflow.c_Iteration2.ats,false,true,29,14,44,52,12,0,0,0,52,582,NCSB+Tarjan,2,false
Flip2_false-termination_true-no-overflow.c_Iteration2.ats,false,true,29,14,44,52,12,34,170,166,52,427,ASCC+Antichain,2,false
Flip2_false-termination_true-no-overflow.c_Iteration2.ats,false,true,29,14,44,52,12,0,0,0,52,457,ASCC,1,false
Flip2_false-termination_true-no-overflow.c_Iteration2.ats,false,true,29,14,44,52,12,0,0,0,0,0,RABIT,135,false
pals_lcr.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c_Iteration4.ats,true,true,107,7,146,487,125,0,0,0,487,821,NCSB+Tarjan,6,true
pals_lcr.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c_Iteration4.ats,true,true,107,7,146,487,125,27,178,363,487,596,ASCC+Antichain,4,true
pals_lcr.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c_Iteration4.ats,true,true,107,7,146,487,125,0,0,0,487,821,ASCC,6,true
pals_lcr.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c_Iteration4.ats,true,true,107,7,146,487,125,0,0,0,0,0,RABIT,129,true
AliasDarteFeautrierGonnord-SAS2010-Fig2b_true-termination.c_Iteration2.ats,true,true,9,4,11,41,18,0,0,0,41,34,NCSB+Tarjan,0,false
AliasDarteFeautrierGonnord-SAS2010-Fig2b_true-termination.c_Iteration2.ats,true,true,9,4,11,41,18,0,0,5,39,28,ASCC+Antichain,0,false
AliasDarteFeautrierGonnord-SAS2010-Fig2b_true-termination.c_Iteration2.ats,true,true,9,4,11,41,18,0,0,0,39,31,ASCC,0,false
AliasDarteFeautrierGonnord-SAS2010-Fig2b_true-termination.c_Iteration2.ats,true,true,9,4,11,41,18,0,0,0,0,0,RABIT,109,false
min_rf_true-termination.c_Iteration4.ats,false,true,152,11,276,34,12,0,0,0,34,422,NCSB+Tarjan,1,false
min_rf_true-termination.c_Iteration4.ats,false,true,152,11,276,34,12,0,4,36,34,88,ASCC+Antichain,1,false
min_rf_true-termination.c_Iteration4.ats,false,true,152,11,276,34,12,0,0,0,34,88,ASCC,0,false
min_rf_true-termination.c_Iteration4.ats,false,true,152,11,276,34,12,0,0,0,0,0,RABIT,1487,false
strlcpy_true-termination.c.i_Iteration3.ats,false,true,39,12,51,130,36,0,0,0,130,248,NCSB+Tarjan,1,true
strlcpy_true-termination.c.i_Iteration3.ats,false,true,39,12,51,130,36,4,18,203,130,237,ASCC+Antichain,1,true
strlcpy_true-termination.c.i_Iteration3.ats,false,true,39,12,51,130,36,0,0,0,130,248,ASCC,1,true
strlcpy_true-termination.c.i_Iteration3.ats,false,true,39,12,51,130,36,0,0,0,0,0,RABIT,78,true
pals_lcr.6_true-unreach-call.ufo.BOUNDED-12.pals_true-termination.c_Iteration4.ats,true,true,156,7,215,711,185,0,0,0,711,1158,NCSB+Tarjan,11,true
pals_lcr.6_true-unreach-call.ufo.BOUNDED-12.pals_true-termination.c_Iteration4.ats,true,true,156,7,215,711,185,38,242,525,711,846,ASCC+Antichain,8,true
pals_lcr.6_true-unreach-call.ufo.BOUNDED-12.pals_true-termination.c_Iteration4.ats,true,true,156,7,215,711,185,0,0,0,711,1158,ASCC,10,true
pals_lcr.6_true-unreach-call.ufo.BOUNDED-12.pals_true-termination.c_Iteration4.ats,true,true,156,7,215,711,185,0,0,0,0,0,RABIT,150,true
Pure2Phase_true-termination_true-valid-memsafety.c_Iteration2.ats,false,true,13,6,16,33,16,0,0,0,33,66,NCSB+Tarjan,0,true
Pure2Phase_true-termination_true-valid-memsafety.c_Iteration2.ats,false,true,13,6,16,33,16,0,25,28,33,58,ASCC+Antichain,1,true
Pure2Phase_true-termination_true-valid-memsafety.c_Iteration2.ats,false,true,13,6,16,33,16,0,0,0,33,66,ASCC,0,true
Pure2Phase_true-termination_true-valid-memsafety.c_Iteration2.ats,false,true,13,6,16,33,16,0,0,0,0,0,RABIT,67,true
PodelskiRybalchenko-TACAS2011-Fig2_true-termination_true-no-overflow.c_Iteration3.ats,false,true,10,3,13,23,13,0,0,0,23,26,NCSB+Tarjan,0,true
PodelskiRybalchenko-TACAS2011-Fig2_true-termination_true-no-overflow.c_Iteration3.ats,false,true,10,3,13,23,13,0,6,16,23,23,ASCC+Antichain,0,true
PodelskiRybalchenko-TACAS2011-Fig2_true-termination_true-no-overflow.c_Iteration3.ats,false,true,10,3,13,23,13,0,0,0,23,26,ASCC,0,true
PodelskiRybalchenko-TACAS2011-Fig2_true-termination_true-no-overflow.c_Iteration3.ats,false,true,10,3,13,23,13,0,0,0,0,0,RABIT,111,true
AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c_Iteration3.ats,false,true,25,3,35,36,17,0,0,0,36,35,NCSB+Tarjan,0,false
AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c_Iteration3.ats,false,true,25,3,35,36,17,1,0,10,36,35,ASCC+Antichain,0,false
AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c_Iteration3.ats,false,true,25,3,35,36,17,0,0,0,36,35,ASCC,0,false
AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c_Iteration3.ats,false,true,25,3,35,36,17,0,0,0,0,0,RABIT,107,false
diff-alloca_true-termination.c.i_Iteration4.ats,true,true,22,6,28,98,28,0,0,0,98,67,NCSB+Tarjan,1,false
diff-alloca_true-termination.c.i_Iteration4.ats,true,true,22,6,28,98,28,0,1,21,98,58,ASCC+Antichain,0,false
diff-alloca_true-termination.c.i_Iteration4.ats,true,true,22,6,28,98,28,0,0,0,98,61,ASCC,1,false
diff-alloca_true-termination.c.i_Iteration4.ats,true,true,22,6,28,98,28,0,0,0,0,0,RABIT,251,false
twisted-alloca_true-termination.c.i_Iteration2.ats,true,true,25,17,28,121,37,0,0,0,121,119,NCSB+Tarjan,1,false
twisted-alloca_true-termination.c.i_Iteration2.ats,true,true,25,17,28,121,37,0,11,42,117,97,ASCC+Antichain,1,false
twisted-alloca_true-termination.c.i_Iteration2.ats,true,true,25,17,28,121,37,0,0,0,117,102,ASCC,1,false
twisted-alloca_true-termination.c.i_Iteration2.ats,true,true,25,17,28,121,37,0,0,0,0,0,RABIT,246,false
TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration4.ats,false,true,290,8,506,53,16,0,0,0,53,1303,NCSB+Tarjan,6,false
TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration4.ats,false,true,290,8,506,53,16,7,111,836,53,1083,ASCC+Antichain,4,false
TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration4.ats,false,true,290,8,506,53,16,0,0,0,53,1091,ASCC,4,false
TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration4.ats,false,true,290,8,506,53,16,0,0,0,0,0,RABIT,1826,false
Masse-VMCAI2014-Fig1a_true-termination.c_Iteration3.ats,false,true,9,6,11,20,10,0,0,0,20,22,NCSB+Tarjan,0,true
Masse-VMCAI2014-Fig1a_true-termination.c_Iteration3.ats,false,true,9,6,11,20,10,0,2,18,20,22,ASCC+Antichain,1,true
Masse-VMCAI2014-Fig1a_true-termination.c_Iteration3.ats,false,true,9,6,11,20,10,0,0,0,20,22,ASCC,0,true
Masse-VMCAI2014-Fig1a_true-termination.c_Iteration3.ats,false,true,9,6,11,20,10,0,0,0,0,0,RABIT,67,true
pc_sfifo_1_false-unreach-call_false-termination.cil.c_Iteration6.ats,true,true,106,25,137,1132,119,0,0,0,1132,15517,NCSB+Tarjan,132,false
pc_sfifo_1_false-unreach-call_false-termination.cil.c_Iteration6.ats,true,true,106,25,137,1132,119,269,6442,6193,1132,13217,ASCC+Antichain,195,false
pc_sfifo_1_false-unreach-call_false-termination.cil.c_Iteration6.ats,true,true,106,25,137,1132,119,0,0,0,1132,14686,ASCC,122,false
pc_sfifo_1_false-unreach-call_false-termination.cil.c_Iteration6.ats,true,true,106,25,137,1132,119,0,0,0,0,0,RABIT,3846,false
AlternDivWide_false-termination.c_Iteration2.ats,false,true,11,10,13,41,12,0,0,0,41,96,NCSB+Tarjan,0,false
AlternDivWide_false-termination.c_Iteration2.ats,false,true,11,10,13,41,12,0,0,7,21,20,ASCC+Antichain,1,false
AlternDivWide_false-termination.c_Iteration2.ats,false,true,11,10,13,41,12,0,0,0,21,20,ASCC,0,false
AlternDivWide_false-termination.c_Iteration2.ats,false,true,11,10,13,41,12,0,0,0,0,0,RABIT,97,false
cstrncpy_malloc_true-termination.c.i_Iteration2.ats,false,true,20,6,23,71,31,0,0,0,71,49,NCSB+Tarjan,0,true
cstrncpy_malloc_true-termination.c.i_Iteration2.ats,false,true,20,6,23,71,31,0,7,35,71,44,ASCC+Antichain,1,true
cstrncpy_malloc_true-termination.c.i_Iteration2.ats,false,true,20,6,23,71,31,0,0,0,71,49,ASCC,1,true
cstrncpy_malloc_true-termination.c.i_Iteration2.ats,false,true,20,6,23,71,31,0,0,0,0,0,RABIT,136,true
strtol_true-termination.c.i_Iteration2.ats,false,true,52,12,67,373,90,0,0,0,373,1107,NCSB+Tarjan,9,true
strtol_true-termination.c.i_Iteration2.ats,false,true,52,12,67,373,90,0,378,290,373,711,ASCC+Antichain,6,true
strtol_true-termination.c.i_Iteration2.ats,false,true,52,12,67,373,90,0,0,0,373,1107,ASCC,9,true
strtol_true-termination.c.i_Iteration2.ats,false,true,52,12,67,373,90,0,0,0,0,0,RABIT,200,true
AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c_Iteration2.ats,true,true,8,6,10,48,17,0,0,0,48,24,NCSB+Tarjan,0,false
AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c_Iteration2.ats,true,true,8,6,10,48,17,0,1,4,48,24,ASCC+Antichain,0,false
AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c_Iteration2.ats,true,true,8,6,10,48,17,0,0,0,48,24,ASCC,0,false
AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c_Iteration2.ats,true,true,8,6,10,48,17,0,0,0,0,0,RABIT,109,false
PastaB16_true-termination_true-no-overflow.c_Iteration3.ats,false,true,10,3,13,26,13,0,0,0,26,28,NCSB+Tarjan,0,true
PastaB16_true-termination_true-no-overflow.c_Iteration3.ats,false,true,10,3,13,26,13,2,6,16,26,26,ASCC+Antichain,0,true
PastaB16_true-termination_true-no-overflow.c_Iteration3.ats,false,true,10,3,13,26,13,0,0,0,26,28,ASCC,0,true
PastaB16_true-termination_true-no-overflow.c_Iteration3.ats,false,true,10,3,13,26,13,0,0,0,0,0,RABIT,65,true
GCD4_true-termination_true-no-overflow.c_Iteration2.ats,true,true,6,9,7,31,13,0,0,0,31,20,NCSB+Tarjan,0,false
GCD4_true-termination_true-no-overflow.c_Iteration2.ats,true,true,6,9,7,31,13,0,0,7,31,20,ASCC+Antichain,0,false
GCD4_true-termination_true-no-overflow.c_Iteration2.ats,true,true,6,9,7,31,13,0,0,0,31,20,ASCC,0,false
GCD4_true-termination_true-no-overflow.c_Iteration2.ats,true,true,6,9,7,31,13,0,0,0,0,0,RABIT,95,false
PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration2.ats,false,true,24,8,36,25,10,0,0,0,25,125,NCSB+Tarjan,0,false
PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration2.ats,false,true,24,8,36,25,10,0,0,4,25,37,ASCC+Antichain,0,false
PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration2.ats,false,true,24,8,36,25,10,0,0,0,25,39,ASCC,0,false
PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration2.ats,false,true,24,8,36,25,10,0,0,0,0,0,RABIT,118,false
TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration4.ats,false,true,935,55,1242,237,41,0,0,0,237,11108,NCSB+Tarjan,44,false
TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration4.ats,false,true,935,55,1242,237,41,202,3924,5193,237,9794,ASCC+Antichain,48,false
TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration4.ats,false,true,935,55,1242,237,41,0,0,0,237,10798,ASCC,40,false
TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration4.ats,false,true,935,55,1242,237,41,0,0,0,0,0,RABIT,7464,false
pals_lcr-var-start-time.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,112,7,156,853,197,0,0,0,853,1083,NCSB+Tarjan,11,true
pals_lcr-var-start-time.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,112,7,156,853,197,36,290,371,853,723,ASCC+Antichain,8,true
pals_lcr-var-start-time.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,112,7,156,853,197,0,0,0,853,1083,ASCC,11,true
pals_lcr-var-start-time.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,112,7,156,853,197,0,0,0,0,0,RABIT,139,true
a.05-alloca_true-termination_true-no-overflow.c.i_Iteration2.ats,true,true,16,15,16,65,24,0,0,0,65,60,NCSB+Tarjan,0,true
a.05-alloca_true-termination_true-no-overflow.c.i_Iteration2.ats,true,true,16,15,16,65,24,0,20,38,65,59,ASCC+Antichain,0,true
a.05-alloca_true-termination_true-no-overflow.c.i_Iteration2.ats,true,true,16,15,16,65,24,0,0,0,65,60,ASCC,1,true
a.05-alloca_true-termination_true-no-overflow.c.i_Iteration2.ats,true,true,16,15,16,65,24,0,0,0,0,0,RABIT,81,true
PastaB17_true-termination_true-no-overflow.c_Iteration3.ats,false,true,10,3,13,26,13,0,0,0,26,28,NCSB+Tarjan,0,true
PastaB17_true-termination_true-no-overflow.c_Iteration3.ats,false,true,10,3,13,26,13,2,6,16,26,26,ASCC+Antichain,0,true
PastaB17_true-termination_true-no-overflow.c_Iteration3.ats,false,true,10,3,13,26,13,0,0,0,26,28,ASCC,0,true
PastaB17_true-termination_true-no-overflow.c_Iteration3.ats,false,true,10,3,13,26,13,0,0,0,0,0,RABIT,66,true
cstrcspn_malloc_true-termination.c.i_Iteration4.ats,false,true,54,11,65,113,38,0,0,0,113,210,NCSB+Tarjan,1,true
cstrcspn_malloc_true-termination.c.i_Iteration4.ats,false,true,54,11,65,113,38,2,44,143,113,198,ASCC+Antichain,1,true
cstrcspn_malloc_true-termination.c.i_Iteration4.ats,false,true,54,11,65,113,38,0,0,0,113,210,ASCC,0,true
cstrcspn_malloc_true-termination.c.i_Iteration4.ats,false,true,54,11,65,113,38,0,0,0,0,0,RABIT,195,true
